transaction_id,customer_id,amount,payment_method,customer_type,customer_age_days,previous_transactions,previous_success_rate,failure_code,failure_type,attempt_count,time_since_failure_min,hour_of_day,is_weekend,true_recovery_probability,actual_recovery,recovered_amount,recovery_attempts,final_status
TX0017256,C09570,1184.62,UPI,RETURNING,129,23,0.9613,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1111,17,0,0.4993,0,0.0,1,UNRECOVERED
TX0017257,C03753,260.4,CREDIT_CARD,NEW,30,3,0.7843,CARD_BLOCKED,HARD_FAILURE,1,430,16,1,0.01,1,260.4,2,RECOVERED
TX0017261,C02870,3243.55,UPI,LOYAL,726,50,0.8819,GATEWAY_TIMEOUT,TRANSIENT,2,502,22,0,0.7639,1,3243.55,3,RECOVERED
TX0017263,C07042,6795.28,DEBIT_CARD,NEW,55,2,0.5563,NETWORK_ERROR,TRANSIENT,2,889,21,0,0.5689,1,6795.28,3,RECOVERED
TX0017264,C09779,4469.59,UPI,LOYAL,1957,99,0.9207,CARD_BLOCKED,HARD_FAILURE,0,1135,0,0,0.1078,0,0.0,1,UNRECOVERED
TX0017265,C01240,20356.01,DEBIT_CARD,RETURNING,254,22,0.8612,GATEWAY_TIMEOUT,TRANSIENT,0,764,22,1,0.8904,1,20356.01,1,RECOVERED
TX0017266,C08470,742.98,CREDIT_CARD,LOYAL,1310,93,0.9687,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,664,21,0,0.5711,0,0.0,1,UNRECOVERED
TX0017267,C09152,4389.26,DEBIT_CARD,LOYAL,1073,90,0.9797,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1144,3,0,0.4863,1,4389.26,1,RECOVERED
TX0017268,C01706,285.6,CREDIT_CARD,RETURNING,126,5,0.9092,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,923,10,0,0.4507,0,0.0,1,UNRECOVERED
TX0017271,C07303,1695.62,CREDIT_CARD,LOYAL,1902,58,0.9,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,400,16,0,0.5704,0,0.0,1,UNRECOVERED
TX0017273,C04953,1566.23,CREDIT_CARD,NEW,35,1,0.8278,GATEWAY_TIMEOUT,TRANSIENT,0,420,20,0,0.8364,1,1566.23,1,RECOVERED
TX0017274,C02865,5060.63,CREDIT_CARD,LOYAL,1139,78,0.9554,GATEWAY_TIMEOUT,TRANSIENT,0,81,17,1,0.9511,1,5060.63,1,RECOVERED
TX0017275,C08189,3699.58,DEBIT_CARD,LOYAL,974,20,0.8854,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,476,8,0,0.4052,1,3699.58,2,RECOVERED
TX0017276,C08726,871.96,CREDIT_CARD,RETURNING,189,21,0.8126,GATEWAY_TIMEOUT,TRANSIENT,1,16,11,0,0.8102,1,871.96,2,RECOVERED
TX0017278,C00986,2717.05,CREDIT_CARD,RETURNING,496,7,0.8582,BANK_TIMEOUT,TRANSIENT,0,167,15,0,0.9299,1,2717.05,1,RECOVERED
TX0017281,C02869,2104.39,UPI,NEW,20,0,0.5589,CARD_BLOCKED,HARD_FAILURE,1,215,6,1,0.01,0,0.0,2,UNRECOVERED
TX0017283,C00635,5645.47,WALLET,LOYAL,974,28,0.9613,NETWORK_ERROR,TRANSIENT,2,262,2,0,0.7418,0,0.0,3,ESCALATED
TX0017284,C07644,4260.83,DEBIT_CARD,NEW,26,3,0.7118,CARD_BLOCKED,HARD_FAILURE,1,480,21,0,0.01,0,0.0,2,UNRECOVERED
TX0017286,C09684,8578.07,UPI,RETURNING,300,26,0.9726,INVALID_CARD,HARD_FAILURE,1,1391,0,1,0.01,0,0.0,2,UNRECOVERED
TX0017287,C03583,3043.53,NET_BANKING,RETURNING,266,7,0.917,NETWORK_ERROR,TRANSIENT,1,1127,9,0,0.7667,0,0.0,2,UNRECOVERED
TX0017290,C09481,6357.46,UPI,NEW,9,1,0.7316,GATEWAY_TIMEOUT,TRANSIENT,0,101,3,1,0.7827,1,6357.46,1,RECOVERED
TX0017291,C02530,1367.5,UPI,LOYAL,969,59,0.9531,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,586,18,0,0.4576,0,0.0,1,UNRECOVERED
TX0017292,C06734,6133.82,CREDIT_CARD,RETURNING,376,23,0.923,GATEWAY_TIMEOUT,TRANSIENT,3,430,17,1,0.6213,0,0.0,3,ESCALATED
TX0017293,C06320,2113.43,DEBIT_CARD,RETURNING,361,11,0.9552,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,894,20,0,0.3924,1,2113.43,1,RECOVERED
TX0017294,C02754,6369.23,UPI,RETURNING,357,7,0.7584,BANK_TIMEOUT,TRANSIENT,0,61,17,0,0.9108,1,6369.23,1,RECOVERED
TX0017296,C09295,2958.12,DEBIT_CARD,RETURNING,451,21,0.7953,NETWORK_ERROR,TRANSIENT,2,1297,18,1,0.6632,1,2958.12,3,RECOVERED
TX0017298,C03206,837.7,DEBIT_CARD,RETURNING,168,14,0.9632,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,501,0,0,0.4578,0,0.0,1,UNRECOVERED
TX0017300,C09394,10536.67,UPI,RETURNING,303,30,0.7629,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1194,16,1,0.4721,0,0.0,1,UNRECOVERED
TX0017301,C03072,2988.9,UPI,RETURNING,394,15,0.8583,INVALID_CARD,HARD_FAILURE,1,1257,7,0,0.0323,0,0.0,2,UNRECOVERED
TX0017302,C08535,593.37,UPI,LOYAL,1310,73,0.8889,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,71,7,0,0.4313,0,0.0,2,UNRECOVERED
TX0017304,C09073,856.79,UPI,RETURNING,169,20,0.8455,CARD_BLOCKED,HARD_FAILURE,3,517,23,0,0.01,0,0.0,3,ESCALATED
TX0017306,C04948,12834.94,UPI,NEW,55,0,0.7059,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1380,5,1,0.2325,0,0.0,2,UNRECOVERED
TX0017307,C01056,1631.22,CREDIT_CARD,NEW,36,0,0.8304,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,935,23,1,0.2724,0,0.0,2,UNRECOVERED
TX0017309,C05420,1089.44,CREDIT_CARD,NEW,24,1,0.7147,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,675,3,0,0.2246,0,0.0,2,UNRECOVERED
TX0017312,C08562,1235.54,CREDIT_CARD,RETURNING,500,29,0.9458,BANK_TIMEOUT,TRANSIENT,1,613,3,0,0.8186,0,0.0,2,UNRECOVERED
TX0017315,C00034,393.89,UPI,RETURNING,430,27,0.8106,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1165,10,0,0.457,0,0.0,1,UNRECOVERED
TX0017316,C03250,3080.44,UPI,RETURNING,497,10,0.9007,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,364,0,0,0.3714,1,3080.44,2,RECOVERED
TX0017317,C02514,944.98,CREDIT_CARD,LOYAL,1060,38,0.9799,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,406,20,1,0.2104,0,0.0,3,ESCALATED
TX0017318,C00610,2212.7,UPI,RETURNING,129,16,0.8059,NETWORK_ERROR,TRANSIENT,0,443,20,1,0.8894,1,2212.7,1,RECOVERED
TX0017319,C02055,1721.98,WALLET,NEW,11,3,0.5404,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1059,14,0,0.1965,1,1721.98,2,RECOVERED
TX0017320,C06319,2733.41,UPI,NEW,32,3,0.5011,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,291,10,0,0.3105,1,2733.41,1,RECOVERED
TX0017322,C06880,828.82,UPI,LOYAL,937,48,0.9556,GATEWAY_TIMEOUT,TRANSIENT,0,912,13,1,0.9668,1,828.82,1,RECOVERED
TX0017323,C02409,4287.3,UPI,LOYAL,1403,100,0.985,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,347,18,0,0.5471,1,4287.3,1,RECOVERED
TX0017324,C01887,656.23,UPI,RETURNING,213,22,0.8425,BANK_TIMEOUT,TRANSIENT,0,1023,3,0,0.9067,1,656.23,1,RECOVERED
TX0017325,C08213,2595.75,DEBIT_CARD,RETURNING,113,9,0.8375,INVALID_CARD,HARD_FAILURE,0,910,19,0,0.1272,0,0.0,1,UNRECOVERED
TX0017326,C08589,15349.11,UPI,RETURNING,322,4,0.9096,CARD_BLOCKED,HARD_FAILURE,1,1170,17,1,0.036,0,0.0,2,UNRECOVERED
TX0017329,C02935,4457.25,UPI,RETURNING,252,8,0.8928,INVALID_CARD,HARD_FAILURE,0,790,21,1,0.0966,0,0.0,1,UNRECOVERED
TX0017331,C02300,1758.34,UPI,NEW,27,3,0.7973,GATEWAY_TIMEOUT,TRANSIENT,1,1187,22,0,0.7308,0,0.0,2,UNRECOVERED
TX0017332,C02415,2152.84,UPI,NEW,14,0,0.6503,BANK_TIMEOUT,TRANSIENT,1,669,17,1,0.6562,1,2152.84,2,RECOVERED
TX0017334,C06704,379.85,CREDIT_CARD,RETURNING,317,16,0.8186,BANK_SERVER_ERROR,TRANSIENT,0,155,5,1,0.8471,1,379.85,1,RECOVERED
TX0017336,C01594,2250.22,CREDIT_CARD,RETURNING,469,22,0.8219,NETWORK_ERROR,TRANSIENT,0,49,14,1,0.8706,1,2250.22,1,RECOVERED
TX0017339,C02500,528.49,CREDIT_CARD,RETURNING,111,25,0.9385,BANK_TIMEOUT,TRANSIENT,0,426,7,1,0.9694,1,528.49,1,RECOVERED
TX0017340,C08318,679.93,DEBIT_CARD,RETURNING,200,18,0.8495,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1101,1,0,0.3941,1,679.93,1,RECOVERED
TX0017341,C02346,4588.13,NET_BANKING,LOYAL,1960,88,0.971,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1009,10,0,0.4846,1,4588.13,1,RECOVERED
TX0017342,C02562,1879.56,CREDIT_CARD,LOYAL,1045,35,0.9284,BANK_TIMEOUT,TRANSIENT,3,63,19,1,0.652,1,1879.56,4,RECOVERED
TX0017344,C06412,672.47,DEBIT_CARD,RETURNING,158,30,0.783,BANK_SERVER_ERROR,TRANSIENT,0,677,18,1,0.8659,1,672.47,1,RECOVERED
TX0017346,C09324,1356.02,DEBIT_CARD,NEW,36,3,0.6073,BANK_SERVER_ERROR,TRANSIENT,0,1272,1,1,0.7494,0,0.0,1,UNRECOVERED
TX0017347,C04573,856.68,CREDIT_CARD,RETURNING,137,27,0.7668,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,1107,2,0,0.2416,0,0.0,2,UNRECOVERED
TX0017348,C05841,3475.24,UPI,NEW,16,1,0.6833,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1057,16,1,0.3463,0,0.0,1,UNRECOVERED
TX0017351,C05992,593.57,DEBIT_CARD,NEW,14,3,0.7998,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,797,13,1,0.1735,0,0.0,3,ESCALATED
TX0017353,C00877,1132.69,UPI,RETURNING,349,10,0.9424,FRAUD_SUSPECTED,HARD_FAILURE,0,653,6,1,0.0584,0,0.0,1,UNRECOVERED
TX0017354,C09185,1001.58,UPI,RETURNING,307,6,0.8964,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,2,246,11,0,0.2355,0,0.0,3,ESCALATED
TX0017355,C07396,6567.82,NET_BANKING,RETURNING,380,5,0.867,CARD_BLOCKED,HARD_FAILURE,2,137,22,1,0.01,0,0.0,3,ESCALATED
TX0017361,C04409,2337.24,UPI,NEW,45,3,0.7476,BANK_TIMEOUT,TRANSIENT,0,518,19,0,0.8791,1,2337.24,1,RECOVERED
TX0017365,C07270,5673.92,DEBIT_CARD,NEW,47,0,0.8526,BANK_SERVER_ERROR,TRANSIENT,3,576,9,0,0.4412,1,5673.92,4,RECOVERED
TX0017366,C01330,2634.09,DEBIT_CARD,LOYAL,693,86,0.9566,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,221,15,1,0.3832,1,2634.09,2,RECOVERED
TX0017367,C04999,2261.39,NET_BANKING,RETURNING,344,8,0.8369,NETWORK_ERROR,TRANSIENT,1,296,11,0,0.7875,0,0.0,2,UNRECOVERED
TX0017368,C07762,3568.24,DEBIT_CARD,RETURNING,200,16,0.9604,NETWORK_ERROR,TRANSIENT,0,1113,11,0,0.912,1,3568.24,1,RECOVERED
TX0017369,C04907,3472.4,WALLET,RETURNING,370,23,0.8298,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,229,16,1,0.4451,1,3472.4,2,RECOVERED
TX0017370,C06993,4195.39,UPI,LOYAL,1587,27,0.9422,BANK_TIMEOUT,TRANSIENT,0,316,20,1,0.98,1,4195.39,1,RECOVERED
TX0017372,C06876,8110.0,UPI,RETURNING,222,18,0.8148,GATEWAY_TIMEOUT,TRANSIENT,0,1052,11,1,0.8927,1,8110.0,1,RECOVERED
TX0017373,C08462,4742.5,UPI,LOYAL,1022,41,0.9199,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,564,13,1,0.4342,0,0.0,1,UNRECOVERED
TX0017374,C08395,19830.37,UPI,RETURNING,282,24,0.9659,BANK_TIMEOUT,TRANSIENT,0,1120,20,1,0.98,1,19830.37,1,RECOVERED
TX0017376,C04298,47191.24,CREDIT_CARD,RETURNING,500,24,0.7836,BANK_TIMEOUT,TRANSIENT,2,764,2,0,0.6611,0,0.0,3,ESCALATED
TX0017378,C09756,4359.65,UPI,NEW,37,1,0.6561,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,850,15,1,0.3285,1,4359.65,1,RECOVERED
TX0017379,C02679,2399.64,NET_BANKING,RETURNING,132,27,0.8713,BANK_TIMEOUT,TRANSIENT,0,1156,5,0,0.9376,0,0.0,1,UNRECOVERED
TX0017382,C05459,706.7,UPI,RETURNING,97,14,0.9625,BANK_SERVER_ERROR,TRANSIENT,0,565,14,1,0.8615,1,706.7,1,RECOVERED
TX0017383,C01781,685.46,UPI,RETURNING,273,29,0.8518,BANK_TIMEOUT,TRANSIENT,0,1263,21,1,0.9256,1,685.46,1,RECOVERED
TX0017385,C05938,4101.38,NET_BANKING,NEW,59,0,0.7954,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1125,13,1,0.381,1,4101.38,1,RECOVERED
TX0017386,C04117,5520.85,UPI,LOYAL,759,24,0.9038,BANK_TIMEOUT,TRANSIENT,0,1200,19,0,0.98,1,5520.85,1,RECOVERED
TX0017387,C00662,595.99,DEBIT_CARD,LOYAL,1313,61,0.8834,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,988,16,0,0.2757,0,0.0,3,ESCALATED
TX0017388,C00374,10475.82,DEBIT_CARD,NEW,30,3,0.515,BANK_TIMEOUT,TRANSIENT,0,200,19,0,0.7782,1,10475.82,1,RECOVERED
TX0017391,C04759,1403.86,UPI,NEW,24,3,0.8826,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,784,3,0,0.3062,0,0.0,1,UNRECOVERED
TX0017392,C01927,5166.37,DEBIT_CARD,LOYAL,750,88,0.9797,INVALID_CARD,HARD_FAILURE,0,1074,11,0,0.2079,0,0.0,1,UNRECOVERED
TX0017395,C00287,588.61,UPI,NEW,24,2,0.7338,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,114,11,1,0.3996,0,0.0,1,UNRECOVERED
TX0017396,C02655,886.61,DEBIT_CARD,LOYAL,1844,38,0.9168,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1417,23,1,0.471,1,886.61,1,RECOVERED
TX0017397,C07454,1879.1,UPI,LOYAL,1505,74,0.9656,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,402,17,0,0.4641,0,0.0,2,UNRECOVERED
TX0017400,C00124,4961.13,NET_BANKING,RETURNING,496,28,0.7668,NETWORK_ERROR,TRANSIENT,3,749,3,0,0.5345,1,4961.13,4,RECOVERED
TX0017402,C09857,5813.23,UPI,RETURNING,492,7,0.8492,GATEWAY_TIMEOUT,TRANSIENT,2,1416,9,1,0.7254,1,5813.23,3,RECOVERED
TX0017404,C06206,1014.34,UPI,LOYAL,1070,51,0.9733,INVALID_CARD,HARD_FAILURE,1,10,1,0,0.0618,0,0.0,2,UNRECOVERED
TX0017405,C07491,1901.01,UPI,NEW,3,0,0.7284,CARD_BLOCKED,HARD_FAILURE,2,787,5,1,0.01,0,0.0,3,ESCALATED
TX0017406,C05913,3896.47,CREDIT_CARD,RETURNING,366,28,0.8853,BANK_TIMEOUT,TRANSIENT,1,603,12,0,0.8385,1,3896.47,2,RECOVERED
TX0017407,C06616,4748.21,UPI,LOYAL,1115,57,0.9714,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,1199,5,0,0.1939,0,0.0,3,ESCALATED
TX0017409,C04964,2182.16,DEBIT_CARD,RETURNING,131,12,0.8367,GATEWAY_TIMEOUT,TRANSIENT,2,18,17,1,0.6516,1,2182.16,3,RECOVERED
TX0017412,C05564,763.81,CREDIT_CARD,LOYAL,1259,21,0.8854,GATEWAY_TIMEOUT,TRANSIENT,0,1161,4,0,0.9472,0,0.0,1,UNRECOVERED
TX0017413,C05487,1129.26,DEBIT_CARD,NEW,13,1,0.5068,NETWORK_ERROR,TRANSIENT,1,1308,4,1,0.5832,1,1129.26,2,RECOVERED
TX0017414,C00308,2782.49,NET_BANKING,RETURNING,469,9,0.7753,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,131,21,1,0.4443,0,0.0,1,UNRECOVERED
TX0017415,C01036,4121.82,UPI,LOYAL,842,34,0.8952,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,137,19,0,0.5623,1,4121.82,1,RECOVERED
TX0017416,C05344,5097.76,CREDIT_CARD,RETURNING,101,14,0.8912,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1330,14,0,0.4927,1,5097.76,1,RECOVERED
TX0017418,C07003,4411.49,NET_BANKING,NEW,54,3,0.7196,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,552,2,0,0.1515,0,0.0,3,ESCALATED
TX0017420,C07607,2989.03,UPI,LOYAL,664,93,0.9508,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,759,23,0,0.6022,0,0.0,1,UNRECOVERED
TX0017421,C05705,4744.44,CREDIT_CARD,NEW,32,3,0.6041,BANK_TIMEOUT,TRANSIENT,0,1368,1,0,0.7816,1,4744.44,1,RECOVERED
TX0017422,C03701,408.98,UPI,RETURNING,85,21,0.7564,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,28,2,1,0.4594,0,0.0,1,UNRECOVERED
TX0017423,C06685,7305.42,UPI,LOYAL,1385,62,0.9923,NETWORK_ERROR,TRANSIENT,0,694,4,0,0.9568,1,7305.42,1,RECOVERED
TX0017424,C04709,5475.1,CREDIT_CARD,RETURNING,430,26,0.9521,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1061,15,1,0.5458,0,0.0,1,UNRECOVERED
TX0017425,C09985,3637.77,UPI,NEW,9,3,0.6428,GATEWAY_TIMEOUT,TRANSIENT,0,1332,20,1,0.8383,1,3637.77,1,RECOVERED
TX0017426,C05952,5437.35,UPI,NEW,29,3,0.6318,FRAUD_SUSPECTED,HARD_FAILURE,0,1058,20,1,0.01,0,0.0,1,UNRECOVERED
TX0017427,C02828,1116.61,CREDIT_CARD,RETURNING,351,29,0.824,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,760,13,0,0.4858,0,0.0,1,UNRECOVERED
TX0017430,C05137,3640.77,CREDIT_CARD,NEW,30,3,0.856,INVALID_CARD,HARD_FAILURE,1,1185,16,0,0.01,0,0.0,2,UNRECOVERED
TX0017431,C02973,4329.41,UPI,RETURNING,267,6,0.7603,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1003,6,1,0.3525,0,0.0,1,UNRECOVERED
TX0017432,C07073,6224.02,UPI,RETURNING,385,16,0.9462,INVALID_CARD,HARD_FAILURE,0,1226,17,1,0.1551,0,0.0,1,UNRECOVERED
TX0017433,C00374,45222.3,UPI,NEW,30,3,0.515,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,40,6,0,0.1988,0,0.0,2,UNRECOVERED
TX0017434,C08770,2626.48,UPI,RETURNING,490,27,0.864,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,975,19,1,0.3992,1,2626.48,1,RECOVERED
TX0017435,C08619,4310.42,UPI,RETURNING,431,6,0.9307,NETWORK_ERROR,TRANSIENT,0,20,11,0,0.8872,1,4310.42,1,RECOVERED
TX0017436,C04358,14947.26,CREDIT_CARD,RETURNING,290,17,0.7896,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,533,2,0,0.369,1,14947.26,2,RECOVERED
TX0017437,C06738,1183.72,CREDIT_CARD,NEW,16,0,0.6988,NETWORK_ERROR,TRANSIENT,2,714,16,0,0.6275,0,0.0,3,ESCALATED
TX0017439,C00335,24082.99,UPI,RETURNING,119,28,0.8141,NETWORK_ERROR,TRANSIENT,3,77,10,0,0.5449,1,24082.99,4,RECOVERED
TX0017440,C09978,2501.98,CREDIT_CARD,RETURNING,132,12,0.8121,FRAUD_SUSPECTED,HARD_FAILURE,0,290,23,1,0.0279,0,0.0,1,UNRECOVERED
TX0017442,C04936,15515.08,CREDIT_CARD,RETURNING,378,27,0.9376,NETWORK_ERROR,TRANSIENT,1,822,12,0,0.7995,1,15515.08,2,RECOVERED
TX0017444,C00883,6650.47,UPI,NEW,46,1,0.8097,NETWORK_ERROR,TRANSIENT,0,915,2,0,0.7788,1,6650.47,1,RECOVERED
TX0017445,C05516,1513.51,UPI,RETURNING,372,8,0.7728,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,219,0,1,0.3993,0,0.0,1,UNRECOVERED
TX0017446,C09541,996.29,CREDIT_CARD,LOYAL,738,33,0.9548,BANK_TIMEOUT,TRANSIENT,3,299,14,0,0.7299,1,996.29,4,RECOVERED
TX0017449,C05337,4161.56,UPI,LOYAL,1658,74,0.9509,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,771,21,1,0.6119,0,0.0,1,UNRECOVERED
TX0017450,C02778,21279.59,CREDIT_CARD,LOYAL,567,21,0.883,CARD_BLOCKED,HARD_FAILURE,0,1343,14,0,0.0968,0,0.0,1,UNRECOVERED
TX0017451,C02065,1114.33,UPI,LOYAL,717,98,0.9501,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,16,23,0,0.3642,1,1114.33,3,RECOVERED
TX0017457,C00762,2116.63,CREDIT_CARD,RETURNING,309,29,0.8291,INVALID_CARD,HARD_FAILURE,2,771,15,1,0.01,0,0.0,3,ESCALATED
TX0017458,C07733,2154.72,NET_BANKING,LOYAL,1699,74,0.9312,BANK_TIMEOUT,TRANSIENT,0,697,5,0,0.9531,1,2154.72,1,RECOVERED
TX0017460,C09756,2230.5,WALLET,NEW,37,1,0.6561,NETWORK_ERROR,TRANSIENT,0,1407,9,0,0.7707,1,2230.5,1,RECOVERED
TX0017461,C07159,6381.36,CREDIT_CARD,LOYAL,1612,83,0.9707,FRAUD_SUSPECTED,HARD_FAILURE,1,59,0,1,0.01,0,0.0,2,UNRECOVERED
TX0017462,C09693,6321.45,NET_BANKING,LOYAL,1922,59,0.9435,GATEWAY_TIMEOUT,TRANSIENT,0,210,5,1,0.8948,1,6321.45,1,RECOVERED
TX0017465,C06542,2074.16,UPI,NEW,52,0,0.6875,NETWORK_ERROR,TRANSIENT,0,830,13,1,0.7622,1,2074.16,1,RECOVERED
TX0017466,C06199,15644.72,CREDIT_CARD,RETURNING,105,25,0.9273,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,2,902,15,0,0.2355,0,0.0,3,ESCALATED
TX0017467,C01626,2290.71,DEBIT_CARD,RETURNING,240,11,0.9168,INVALID_CARD,HARD_FAILURE,1,514,2,1,0.01,0,0.0,2,UNRECOVERED
TX0017468,C00853,9354.98,CREDIT_CARD,NEW,38,2,0.867,NETWORK_ERROR,TRANSIENT,0,88,16,0,0.8571,1,9354.98,1,RECOVERED
TX0017470,C01219,880.96,DEBIT_CARD,RETURNING,143,7,0.7993,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,992,21,1,0.4575,0,0.0,1,UNRECOVERED
TX0017472,C04860,2319.53,DEBIT_CARD,LOYAL,1964,72,0.8924,BANK_TIMEOUT,TRANSIENT,3,526,6,0,0.6538,1,2319.53,4,RECOVERED
TX0017474,C07211,2091.68,CREDIT_CARD,RETURNING,277,27,0.916,BANK_TIMEOUT,TRANSIENT,0,640,22,1,0.98,1,2091.68,1,RECOVERED
TX0017475,C00297,13319.38,UPI,RETURNING,204,5,0.9088,CARD_BLOCKED,HARD_FAILURE,1,196,10,0,0.0336,0,0.0,2,UNRECOVERED
TX0017476,C03626,10493.79,CREDIT_CARD,RETURNING,347,21,0.7909,FRAUD_SUSPECTED,HARD_FAILURE,1,586,14,0,0.01,0,0.0,2,UNRECOVERED
TX0017477,C04419,16886.99,UPI,RETURNING,211,10,0.9706,BANK_TIMEOUT,TRANSIENT,0,798,18,0,0.8973,1,16886.99,1,RECOVERED
TX0017479,C04162,1686.38,UPI,RETURNING,214,6,0.8058,INVALID_CARD,HARD_FAILURE,2,855,16,0,0.01,0,0.0,3,ESCALATED
TX0017480,C05100,3690.95,CREDIT_CARD,RETURNING,77,10,0.8485,NETWORK_ERROR,TRANSIENT,0,673,17,0,0.8847,1,3690.95,1,RECOVERED
TX0017481,C07168,9197.62,UPI,LOYAL,943,75,0.9925,NETWORK_ERROR,TRANSIENT,0,1008,12,0,0.98,1,9197.62,1,RECOVERED
TX0017484,C08420,4443.24,UPI,RETURNING,479,14,0.7907,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,873,3,0,0.2193,0,0.0,3,ESCALATED
TX0017486,C01919,3162.33,NET_BANKING,NEW,14,2,0.6758,CARD_BLOCKED,HARD_FAILURE,0,243,1,0,0.01,0,0.0,1,UNRECOVERED
TX0017487,C01573,3350.75,NET_BANKING,NEW,58,0,0.5003,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,531,14,1,0.279,0,0.0,1,UNRECOVERED
TX0017489,C09077,10230.12,UPI,LOYAL,1114,66,0.954,BANK_TIMEOUT,TRANSIENT,0,1278,14,0,0.98,0,0.0,1,UNRECOVERED
TX0017490,C02231,639.8,UPI,RETURNING,275,14,0.7873,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,110,16,0,0.4629,1,639.8,1,RECOVERED
TX0017494,C07989,3941.09,CREDIT_CARD,NEW,15,3,0.6241,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,508,5,0,0.3375,1,3941.09,1,RECOVERED
TX0017495,C02564,3115.61,CREDIT_CARD,RETURNING,452,28,0.9528,BANK_TIMEOUT,TRANSIENT,0,743,2,0,0.9235,1,3115.61,1,RECOVERED
TX0017496,C07574,1473.33,UPI,RETURNING,393,29,0.8376,GATEWAY_TIMEOUT,TRANSIENT,0,21,18,1,0.8936,1,1473.33,1,RECOVERED
